开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,输出功率-高频-最大(dBm),输出功率-高频-最小(dBm),输出功率-高频-峰值(dBm),输出功率-高频-平均(dBm),输出功率-高频-结果,频偏漂移-测试结果,平均频偏-低频(kHz),最大+ve频偏-低频(kHz),最大-ve频偏-低频(kHz),漂移速率-低频(kHz),最大漂移-低频(kHz),平均漂移-低频(kHz),频偏漂移-低频-结果,平均频偏-中频(kHz),最大+ve频偏-中频(kHz),最大-ve频偏-中频(kHz),漂移速率-中频(kHz),最大漂移-中频(kHz),平均漂移-中频(kHz),频偏漂移-中频-结果,平均频偏-高频(kHz),最大+ve频偏-高频(kHz),最大-ve频偏-高频(kHz),漂移速率-高频(kHz),最大漂移-高频(kHz),平均漂移-高频(kHz),频偏漂移-高频-结果,单时隙灵敏度-测试结果,误码率-低频(%),误帧率-低频-结果,误码率-中频(%),误帧率-中频-结果,误码率-高频(%),误帧率-高频-结果
08:53:49,0:00:13,P1,TK-045,PASS,MAC: A4C138655E72,PASS,3.85,3.85,0.12,3.85,PASS,2.26,2.25,0.16,2.25,PASS,0.02,0.01,0.14,0.02,PASS,PASS,35,36.2,34.4,2.3,-4,-2,PASS,35.6,36.8,34.4,-2.34,-3,0,PASS,36.3,37.5,35.2,-2.15,-2,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS
09:37:19,0:00:13,P1,TK-045,PASS,MAC: A4C138655E72,PASS,0.70,0.69,0.11,0.70,PASS,1.41,1.40,0.14,1.41,PASS,1.34,1.33,0.13,1.33,PASS,PASS,35.1,36.3,33.8,2.78,-2,0,PASS,35.8,36.9,34.8,2.69,3,0,PASS,36.5,38.3,35.3,-2.32,2,-1,PASS,PASS,0.200,PASS,0.200,PASS,0.000,PASS
09:39:32,0:00:13,P1,TK-045,PASS,MAC: A4C138655E72,PASS,1.66,1.65,0.12,1.66,PASS,2.22,2.22,0.14,2.22,PASS,0.17,0.16,0.14,0.16,PASS,PASS,35,35.9,34.1,2.06,-3,-1,PASS,35.6,36.9,34.2,-2.64,-3,-1,PASS,36.2,37.5,35.1,-2.72,-2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.400,PASS
10:01:44,0:00:12,P1,TK-045,PASS,MAC: A4C138655E72,PASS,0.70,0.70,0.14,0.70,PASS,-0.13,-0.13,0.15,-0.13,PASS,-2.06,-2.07,0.16,-2.07,PASS,PASS,34.9,36,33.9,-3.26,-3,-2,PASS,35.5,36.6,34.2,1.96,-2,0,PASS,36.2,37.2,34.8,2.16,-3,-1,PASS,PASS,0.200,PASS,0.000,PASS,2.000,PASS
10:17:30,0:00:09,P1,TK-045,FAIL,MAC: A4C138855252,PASS,2.98,2.97,0.13,2.98,PASS,0.89,0.88,0.17,0.89,PASS,-4.85,-4.85,0.22,-4.85,PASS,PASS,12.1,13.2,10.6,2.36,-2,0,PASS,12.4,13.4,11.4,2.2,-3,0,PASS,12.7,13.5,11.9,2.28,3,0,PASS,FAIL,0.000,PASS,0.000,PASS,31.200,FAIL
10:18:19,0:00:10,P1,TK-045,FAIL,MAC: A4C138055D52,PASS,3.24,3.24,0.13,3.24,PASS,0.92,0.87,0.18,0.88,PASS,-4.86,-4.87,0.21,-4.86,PASS,PASS,12.1,12.9,11,-2.67,-2,0,PASS,12.4,13.8,11.1,-2.63,2,0,PASS,12.7,13.9,11.6,-2.8,3,0,PASS,FAIL,0.000,PASS,0.000,PASS,33.200,FAIL
10:19:32,0:00:09,P1,TK-045,PASS,MAC: A4C138C55752,PASS,3.17,3.17,0.14,3.17,PASS,0.95,0.94,0.17,0.95,PASS,-3.99,-3.99,0.20,-3.99,PASS,PASS,16.4,17.4,14.9,2.5,-3,0,PASS,16.7,18.9,15.9,3.02,3,0,PASS,17.1,18,16,-2.13,3,0,PASS,PASS,0.000,PASS,0.200,PASS,13.000,PASS
10:20:15,0:00:09,P1,TK-045,FAIL,MAC: A4C138B55D52,PASS,2.95,2.94,0.14,2.95,PASS,0.60,0.59,0.17,0.60,PASS,-4.05,-4.06,0.20,-4.05,PASS,PASS,13,14.4,12,-2.73,2,0,PASS,13.3,14.8,12,2.73,2,0,PASS,13.6,15,12.3,-1.94,2,0,PASS,FAIL,98.000,FAIL,99.800,FAIL,99.800,FAIL
10:21:43,0:00:09,P1,TK-045,PASS,MAC: A4C138855252,PASS,2.59,2.58,0.15,2.58,PASS,0.01,0.01,0.17,0.01,PASS,-4.15,-4.20,0.20,-4.19,PASS,PASS,12,13.2,10.9,2.55,2,0,PASS,12.3,13.5,11,2.72,2,0,PASS,12.6,13.7,11,-2.53,2,0,PASS,PASS,0.000,PASS,0.000,PASS,16.800,PASS
10:22:55,0:00:09,P1,TK-045,FAIL,MAC: A4C138B55D52,PASS,1.86,1.86,0.15,1.86,PASS,-0.72,-0.72,0.17,-0.72,PASS,-4.04,-4.05,0.20,-4.04,PASS,PASS,12.8,13.7,11.6,-2.59,3,0,PASS,13.1,14.4,12,-2.59,-2,0,PASS,13.4,14.2,12.4,2.44,-2,0,PASS,FAIL,97.600,FAIL,100.000,FAIL,99.400,FAIL
10:33:19,0:00:09,P1,TK-045,FAIL,MAC: A4C138B55D52,PASS,2.40,2.35,0.14,2.36,PASS,-0.20,-0.25,0.18,-0.24,PASS,-4.11,-4.16,0.20,-4.14,PASS,PASS,21.5,22.9,20.3,2.32,3,2,PASS,21.9,23.3,20.6,2.34,3,0,PASS,22.4,23.8,21.1,2.94,3,2,PASS,FAIL,97.200,FAIL,100.000,FAIL,99.800,FAIL
