开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,输出功率-高频-最大(dBm),输出功率-高频-最小(dBm),输出功率-高频-峰值(dBm),输出功率-高频-平均(dBm),输出功率-高频-结果,频偏漂移-测试结果,平均频偏-低频(kHz),最大+ve频偏-低频(kHz),最大-ve频偏-低频(kHz),漂移速率-低频(kHz),最大漂移-低频(kHz),平均漂移-低频(kHz),频偏漂移-低频-结果,平均频偏-中频(kHz),最大+ve频偏-中频(kHz),最大-ve频偏-中频(kHz),漂移速率-中频(kHz),最大漂移-中频(kHz),平均漂移-中频(kHz),频偏漂移-中频-结果,平均频偏-高频(kHz),最大+ve频偏-高频(kHz),最大-ve频偏-高频(kHz),漂移速率-高频(kHz),最大漂移-高频(kHz),平均漂移-高频(kHz),频偏漂移-高频-结果,单时隙灵敏度-测试结果,误码率-低频(%),误帧率-低频-结果,误码率-中频(%),误帧率-中频-结果,误码率-高频(%),误帧率-高频-结果
11:49:42,0:00:12,P2,TK-045,PASS,MAC: A4C138255793,PASS,1.80,1.79,0.10,1.79,PASS,4.12,4.11,0.14,4.11,PASS,2.53,2.53,0.13,2.53,PASS,PASS,18.9,20.4,17.6,2.11,3,2,PASS,19.3,20.5,18.2,-2.17,3,0,PASS,19.7,21.1,18.4,-2.01,3,1,PASS,PASS,0.400,PASS,0.000,PASS,0.000,PASS
11:55:04,0:00:09,P1,TK-045,PASS,MAC: A4C138255793,PASS,-1.59,-1.59,0.13,-1.59,PASS,-1.13,-1.13,0.16,-1.13,PASS,-1.15,-1.16,0.13,-1.15,PASS,PASS,18.4,20.2,17.2,2.15,2,0,PASS,18.7,19.5,17.7,-2.32,2,0,PASS,19.1,20.3,18.2,-2.23,3,1,PASS,PASS,2.600,PASS,1.400,PASS,0.600,PASS
13:31:02,0:00:12,P1,TK-045,PASS,MAC: A4C138F55A93,PASS,-0.41,-0.42,0.12,-0.42,PASS,0.07,0.07,0.16,0.07,PASS,-1.21,-1.21,0.13,-1.21,PASS,PASS,19.3,20.1,18.5,-2.24,2,1,PASS,19.7,21.1,18.6,2.7,3,0,PASS,20.2,21,18.6,2.68,3,0,PASS,PASS,0.600,PASS,0.400,PASS,1.400,PASS
13:43:07,0:00:12,P1,TK-045,PASS,MAC: A4C138F55A93,PASS,-0.42,-0.42,0.12,-0.42,PASS,-0.04,-0.05,0.17,-0.05,PASS,-1.28,-1.28,0.12,-1.28,PASS,PASS,19.5,20.9,18.3,2.19,2,0,PASS,19.9,20.7,19.1,-2.3,3,1,PASS,20.3,21.4,19.2,2.81,3,1,PASS,PASS,1.000,PASS,1.400,PASS,1.200,PASS
13:45:54,0:00:09,P1,TK-045,PASS,MAC: A4C138F55A93,PASS,-0.16,-0.16,0.12,-0.16,PASS,-0.76,-0.77,0.16,-0.77,PASS,-2.06,-2.07,0.15,-2.06,PASS,PASS,19.5,20.3,18.5,-2.5,2,0,PASS,19.9,20.8,18.6,2.51,3,0,PASS,20.3,22.1,18.9,-3.31,3,1,PASS,PASS,0.800,PASS,0.600,PASS,5.800,PASS
13:47:11,0:00:12,P2,TK-045,PASS,MAC: A4C138F55A93,PASS,1.54,1.53,0.10,1.54,PASS,3.66,3.65,0.14,3.66,PASS,2.46,2.45,0.13,2.45,PASS,PASS,19.6,20.7,18.4,-2.45,2,0,PASS,20,20.9,18.6,2.72,3,0,PASS,20.4,22.6,19.3,-2.08,3,2,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS
14:19:18,0:00:13,P2,TK-045,PASS,MAC: A4C138F55A93,PASS,1.71,1.70,0.10,1.71,PASS,3.50,3.49,0.14,3.50,PASS,2.19,2.18,0.13,2.18,PASS,PASS,19.7,20.7,18.1,-2.03,-2,0,PASS,20.1,21.2,18.9,2.7,3,1,PASS,20.5,21.8,19.4,2.22,-2,0,PASS,PASS,0.400,PASS,0.000,PASS,0.000,PASS
14:20:46,0:00:13,P1,TK-045,PASS,MAC: A4C138F55A93,PASS,-2.12,-2.13,0.14,-2.13,PASS,-0.91,-0.91,0.16,-0.91,PASS,-1.89,-1.90,0.15,-1.90,PASS,PASS,19.2,20.2,18,2.43,-2,0,PASS,19.6,21,18.3,2.14,3,1,PASS,20,21,19.2,2.46,-2,0,PASS,PASS,8.200,PASS,1.000,PASS,2.800,PASS
17:45:32,0:00:13,P1,TK-045,PASS,MAC: A4C138455642,PASS,-0.83,-0.84,0.13,-0.83,PASS,-0.54,-0.54,0.17,-0.54,PASS,-2.03,-2.04,0.15,-2.04,PASS,PASS,5.4,6.9,4.5,-2.46,-3,0,PASS,5.6,6.8,4.5,-1.87,2,0,PASS,5.8,7,4.5,-2.48,-3,0,PASS,PASS,0.400,PASS,1.000,PASS,1.400,PASS
17:46:36,0:00:10,P2,TK-045,PASS,MAC: A4C138455642,PASS,3.74,3.73,0.10,3.73,PASS,5.00,5.00,0.20,5.00,PASS,2.92,2.92,0.14,2.92,PASS,PASS,5.4,6.8,4.5,-2.37,-3,-1,PASS,5.6,6.8,4.5,-2.69,2,1,PASS,5.8,6.9,5.1,2.14,2,0,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS
19:02:30,0:00:12,P1,TK-045,PASS,MAC: 4C138455A42,PASS,0.85,0.85,0.13,0.85,PASS,-0.71,-0.72,0.18,-0.72,PASS,-2.08,-2.09,0.14,-2.09,PASS,PASS,11.7,12.7,10.6,2.09,-2,0,PASS,11.9,12.9,10.9,1.98,3,0,PASS,12.2,13.6,11.2,2.42,3,1,PASS,PASS,0.000,PASS,0.600,PASS,1.800,PASS
19:07:54,0:00:13,P1,TK-045,PASS,MAC: 4C138455A42,PASS,0.52,0.52,0.14,0.52,PASS,-0.94,-0.95,0.17,-0.95,PASS,-1.86,-1.86,0.14,-1.86,PASS,PASS,11.7,13.1,10.5,2.2,3,0,PASS,12,12.8,10.7,-2.45,2,0,PASS,12.3,13.1,10.9,2.64,-3,0,PASS,PASS,0.200,PASS,0.000,PASS,1.000,PASS
