开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,输出功率-高频-最大(dBm),输出功率-高频-最小(dBm),输出功率-高频-峰值(dBm),输出功率-高频-平均(dBm),输出功率-高频-结果,频偏漂移-测试结果,平均频偏-低频(kHz),最大+ve频偏-低频(kHz),最大-ve频偏-低频(kHz),漂移速率-低频(kHz),最大漂移-低频(kHz),平均漂移-低频(kHz),频偏漂移-低频-结果,平均频偏-中频(kHz),最大+ve频偏-中频(kHz),最大-ve频偏-中频(kHz),漂移速率-中频(kHz),最大漂移-中频(kHz),平均漂移-中频(kHz),频偏漂移-中频-结果,平均频偏-高频(kHz),最大+ve频偏-高频(kHz),最大-ve频偏-高频(kHz),漂移速率-高频(kHz),最大漂移-高频(kHz),平均漂移-高频(kHz),频偏漂移-高频-结果,单时隙灵敏度-测试结果,误码率-低频(%),误帧率-低频-结果,误码率-中频(%),误帧率-中频-结果,误码率-高频(%),误帧率-高频-结果
10:39:14,0:00:12,P2,TK-045,PASS,MAC: A4C138B55F42,PASS,-3.57,-3.57,0.11,-3.57,PASS,-0.27,-0.27,0.15,-0.27,PASS,-0.66,-0.66,0.14,-0.66,PASS,PASS,31.4,33,30.2,-2.45,-3,-1,PASS,31.9,33,30.9,2.09,-2,0,PASS,32.6,33.8,30.6,2.32,-3,-1,PASS,PASS,24.000,PASS,0.400,PASS,0.200,PASS
13:18:52,0:00:09,P2,TK-045,PASS,MAC: A4C138555842,PASS,-2.99,-3.05,0.12,-3.04,PASS,0.05,-0.01,0.15,0.00,PASS,-0.02,-0.08,0.12,-0.07,PASS,PASS,41.1,42,40.1,2.03,-2,-2,PASS,41.9,43,41.1,-2.59,-3,0,PASS,42.7,43.7,41.4,2.24,-3,-1,PASS,PASS,12.600,PASS,0.400,PASS,0.400,PASS
13:19:31,0:00:09,P2,TK-045,PASS,MAC: A4C138C55172,PASS,-3.40,-3.40,0.12,-3.40,PASS,0.33,0.33,0.15,0.33,PASS,-0.09,-0.09,0.14,-0.09,PASS,PASS,35.7,37.4,34.4,-2.34,3,0,PASS,36.4,37.5,35.3,-2.05,-2,-2,PASS,37.1,38.5,35.7,2.6,-2,0,PASS,PASS,18.600,PASS,0.200,PASS,0.400,PASS
13:20:13,0:00:09,P2,TK-045,PASS,MAC: A4C138855B72,PASS,-3.16,-3.16,0.11,-3.16,PASS,0.11,0.11,0.15,0.11,PASS,-0.09,-0.10,0.13,-0.10,PASS,PASS,33.1,34.3,32.2,-2.33,2,0,PASS,33.7,34.7,32.1,2.76,-2,-1,PASS,34.3,35.6,33.2,2.51,-2,-1,PASS,PASS,14.600,PASS,0.200,PASS,0.000,PASS
13:23:33,0:00:13,P1,TK-045,FAIL,MAC: A4C138855F42,FAIL,-17.53,-17.53,0.37,-17.53,FAIL,-19.53,-19.54,0.44,-19.54,FAIL,-22.01,-22.02,0.55,-22.02,FAIL,PASS,37.3,38.8,36,2.5,-3,-1,PASS,38,39.3,36.9,-2.42,2,0,PASS,38.7,39.6,37.6,-2.42,-3,0,PASS,FAIL,97.800,FAIL,100.000,FAIL,100.000,FAIL
13:25:57,0:00:13,P1,TK-045,FAIL,MAC: A4C138255872,PASS,1.56,1.51,0.13,1.55,PASS,1.95,1.91,0.17,1.94,PASS,0.03,0.02,0.14,0.02,PASS,PASS,36.8,37.6,34.8,2.35,-3,-1,PASS,37.4,38.8,36.5,-2.08,2,1,PASS,38.2,39.2,36.8,-2.9,3,0,PASS,FAIL,95.000,FAIL,99.600,FAIL,100.000,FAIL
13:27:20,0:00:13,P1,TK-045,FAIL,MAC: A4C138C55B72,FAIL,-23.08,-23.09,0.53,-23.08,FAIL,-23.28,-23.29,0.61,-23.29,FAIL,-25.62,-25.64,0.78,-25.63,FAIL,PASS,42.1,43.2,40.8,-2.54,-2,0,PASS,42.9,44.4,41.9,-2.75,3,0,PASS,43.7,45.8,42.2,-3.6,-4,0,PASS,FAIL,97.400,FAIL,100.000,FAIL,100.000,FAIL
13:28:11,0:00:09,P1,TK-045,FAIL,MAC: A4C138B55272,FAIL,-21.36,-21.36,0.51,-21.36,FAIL,-20.36,-20.37,0.49,-20.37,FAIL,-22.19,-22.21,0.60,-22.20,FAIL,PASS,37.5,38.4,36.1,-2.61,2,0,PASS,38.1,39.3,37.2,-2.39,2,0,PASS,38.9,40.3,37.9,-2.78,3,0,PASS,FAIL,98.000,FAIL,100.000,FAIL,100.000,FAIL
13:28:53,0:00:09,P1,TK-045,PASS,MAC: A4C138855B72,PASS,1.31,1.31,0.14,1.31,PASS,1.73,1.72,0.15,1.72,PASS,0.02,0.02,0.13,0.02,PASS,PASS,32.6,33.6,31.6,-2.05,-2,0,PASS,33.2,34.4,31.8,-2.32,-2,0,PASS,33.9,34.7,32.9,2.41,2,2,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS
13:29:43,0:00:09,P1,TK-045,FAIL,MAC: A4C138B55272,FAIL,-20.72,-20.75,0.41,-20.74,FAIL,-19.66,-19.68,0.50,-19.67,FAIL,-22.38,-22.40,0.58,-22.39,FAIL,PASS,37.2,38.1,36.4,-2.32,-2,-1,PASS,37.9,39,36.4,2.93,-2,0,PASS,38.6,39.5,37.6,-2.67,-3,0,PASS,FAIL,97.400,FAIL,100.000,FAIL,100.000,FAIL
