开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,
09:59:41,0:00:17,P1,TK-045,FAIL,MAC: A4C138C55172,FAIL,-28.49,-28.52,0.91,-28.50,FAIL,-28.07,-28.07,0.79,-28.07,FAIL,
10:01:07,0:00:17,P1,TK-045,FAIL,MAC: A4C138C55742,FAIL,-28.21,-28.24,0.86,-28.23,FAIL,-27.59,-27.62,0.91,-27.60,FAIL,-27.09,-27.09,0.69,-27.09,FAIL,
