开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,输出功率-高频-最大(dBm),输出功率-高频-最小(dBm),输出功率-高频-峰值(dBm),输出功率-高频-平均(dBm),输出功率-高频-结果,频偏漂移-测试结果,平均频偏-低频(kHz),最大+ve频偏-低频(kHz),最大-ve频偏-低频(kHz),漂移速率-低频(kHz),最大漂移-低频(kHz),平均漂移-低频(kHz),频偏漂移-低频-结果,平均频偏-中频(kHz),最大+ve频偏-中频(kHz),最大-ve频偏-中频(kHz),漂移速率-中频(kHz),最大漂移-中频(kHz),平均漂移-中频(kHz),频偏漂移-中频-结果,平均频偏-高频(kHz),最大+ve频偏-高频(kHz),最大-ve频偏-高频(kHz),漂移速率-高频(kHz),最大漂移-高频(kHz),平均漂移-高频(kHz),频偏漂移-高频-结果,单时隙灵敏度-测试结果,误码率-低频(%),误帧率-低频-结果,误码率-中频(%),误帧率-中频-结果,误码率-高频(%),误帧率-高频-结果
2023-04-28 11:43:24,10.9,P1,TK-045,PASS,A4C138A559C6,PASS,-2.51,-2.52,0.12,-2.52,PASS,-0.72,-0.73,0.10,-0.72,PASS,-1.35,-1.35,0.18,-1.35,PASS,PASS,20.4,21.5,19.2,-2.493,2.0,0.0,PASS,20.8,21.8,19.5,2.588,-2.0,0.0,PASS,21.2,22.6,20.2,-2.371,-2.0,-1.0,PASS,PASS,15.000,PASS,4.600,PASS,5.600,PASS
2023-04-28 11:43:50,10.8,P1,TK-045,PASS,A4C138B552C6,PASS,-2.83,-2.84,0.12,-2.84,PASS,-0.89,-0.89,0.10,-0.89,PASS,-1.25,-1.25,0.16,-1.25,PASS,PASS,26.1,27.6,24.9,-2.579,-4.0,0.0,PASS,26.6,27.7,25.4,-2.185,-3.0,0.0,PASS,27.1,28.3,25.6,2.658,3.0,0.0,PASS,PASS,23.400,PASS,1.800,PASS,4.400,PASS
2023-04-28 11:44:21,10.8,P1,TK-045,PASS,A4C138B55CC6,PASS,-2.65,-2.66,0.12,-2.65,PASS,-0.61,-0.62,0.10,-0.62,PASS,-0.99,-0.99,0.15,-0.99,PASS,PASS,18.0,19.0,16.9,2.158,-2.0,-2.0,PASS,18.4,19.6,17.3,2.512,-3.0,-2.0,PASS,18.8,20.0,18.1,-2.674,-3.0,-2.0,PASS,PASS,15.000,PASS,1.200,PASS,2.600,PASS
2023-04-28 11:46:41,10.8,P1,TK-045,PASS,A4C138B55CC6,PASS,-1.30,-1.31,0.12,-1.31,PASS,1.13,1.08,0.09,1.08,PASS,0.88,0.87,0.15,0.88,PASS,PASS,18.0,19.1,17.1,-2.584,-3.0,-2.0,PASS,18.3,19.4,17.7,2.032,-2.0,0.0,PASS,18.8,20.0,17.9,-3.358,-3.0,-1.0,PASS,PASS,6.800,PASS,7.000,PASS,3.600,PASS
2023-04-28 11:47:10,10.7,P1,TK-045,PASS,A4C138B552C6,PASS,-1.40,-1.41,0.12,-1.41,PASS,0.63,0.62,0.09,0.63,PASS,0.41,0.41,0.14,0.41,PASS,PASS,25.9,27.2,24.7,-2.688,-3.0,0.0,PASS,26.4,27.3,25.7,2.237,-2.0,-2.0,PASS,26.9,28.4,25.7,-2.698,-2.0,0.0,PASS,PASS,9.600,PASS,16.000,PASS,2.000,PASS
2023-04-28 11:47:42,10.8,P1,TK-045,PASS,A4C138A559C6,PASS,-2.71,-2.71,0.12,-2.71,PASS,-0.65,-0.65,0.10,-0.65,PASS,-1.08,-1.08,0.16,-1.08,PASS,PASS,20.3,21.2,19.0,-2.118,-2.0,0.0,PASS,20.7,22.2,19.7,2.176,-2.0,0.0,PASS,21.1,22.3,20.1,-2.6,2.0,-1.0,PASS,PASS,16.600,PASS,4.800,PASS,4.600,PASS
2023-04-28 11:48:10,10.8,P1,TK-045,PASS,A4C1389559C6,PASS,-0.80,-0.81,0.11,-0.80,PASS,1.52,1.50,0.08,1.50,PASS,1.17,1.17,0.14,1.17,PASS,PASS,17.8,18.8,17.0,-2.234,-3.0,0.0,PASS,18.2,19.5,16.1,2.164,-3.0,-1.0,PASS,18.6,20.2,16.9,-2.819,-3.0,-1.0,PASS,PASS,6.000,PASS,1.600,PASS,2.400,PASS
2023-04-28 11:48:38,10.8,P1,TK-045,PASS,A4C138A55EC6,PASS,-3.13,-3.13,0.14,-3.13,PASS,-0.96,-0.96,0.10,-0.96,PASS,-1.28,-1.28,0.17,-1.28,PASS,PASS,18.7,19.4,17.5,-2.499,-3.0,-2.0,PASS,19.1,20.3,18.2,-2.228,2.0,0.0,PASS,19.5,20.5,18.4,-2.548,-3.0,0.0,PASS,PASS,27.000,PASS,3.800,PASS,4.400,PASS
2023-04-28 13:00:40,10.9,P1,TK-045,FAIL,A4C138B55DC6,FAIL,-5.08,-5.10,0.15,-5.09,FAIL,-1.94,-1.95,0.09,-1.94,PASS,-0.31,-0.31,0.15,-0.31,PASS,PASS,20.1,20.9,18.9,1.901,-2.0,-1.0,PASS,20.5,21.5,19.5,-2.539,-3.0,-1.0,PASS,20.9,21.8,19.4,-2.121,-3.0,0.0,PASS,FAIL,75.000,FAIL,6.800,PASS,3.200,PASS
2023-04-28 13:00:59,10.8,P2,TK-045,PASS,A4C138B55FC6,PASS,0.28,0.24,0.15,0.24,PASS,-0.26,-0.27,0.17,-0.27,PASS,-1.41,-1.45,0.18,-1.45,PASS,PASS,13.9,15.1,13.1,2.002,3.0,1.0,PASS,14.1,15.5,13.1,-2.518,-3.0,1.0,PASS,14.5,15.6,13.5,-2.335,2.0,0.0,PASS,PASS,1.000,PASS,2.000,PASS,1.000,PASS
