开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,输出功率-高频-最大(dBm),输出功率-高频-最小(dBm),输出功率-高频-峰值(dBm),输出功率-高频-平均(dBm),输出功率-高频-结果,频偏漂移-测试结果,平均频偏-低频(kHz),最大+ve频偏-低频(kHz),最大-ve频偏-低频(kHz),漂移速率-低频(kHz),最大漂移-低频(kHz),平均漂移-低频(kHz),频偏漂移-低频-结果,平均频偏-中频(kHz),最大+ve频偏-中频(kHz),最大-ve频偏-中频(kHz),漂移速率-中频(kHz),最大漂移-中频(kHz),平均漂移-中频(kHz),频偏漂移-中频-结果,平均频偏-高频(kHz),最大+ve频偏-高频(kHz),最大-ve频偏-高频(kHz),漂移速率-高频(kHz),最大漂移-高频(kHz),平均漂移-高频(kHz),频偏漂移-高频-结果,单时隙灵敏度-测试结果,误码率-低频(%),误帧率-低频-结果,误码率-中频(%),误帧率-中频-结果,误码率-高频(%),误帧率-高频-结果
2023-04-17 15:37:59,15.9,P1,TK-045,PASS,A4C138A558C6,PASS,-0.63,-0.64,0.09,-0.63,PASS,0.41,0.40,0.11,0.40,PASS,-0.47,-0.48,0.17,-0.48,PASS,PASS,18.4,19.6,17.4,-2.318,-2.0,0.0,PASS,18.7,20.1,16.9,2.82,-3.0,0.0,PASS,19.1,19.7,18.5,-2.173,2.0,1.0,PASS,PASS,3.600,PASS,11.400,PASS,3.800,PASS
1681717097.3887646,16.7,P2,TK-045,PASS,A4C138A55EC6,PASS,-0.07,-0.12,0.15,-0.09,PASS,-0.77,-0.82,0.18,-0.79,PASS,-1.69,-1.75,0.19,-1.71,PASS,PASS,17.7,18.9,16.1,2.139,2.0,2.0,PASS,18.0,19.6,16.9,-2.438,3.0,1.0,PASS,18.4,19.8,17.2,1.987,3.0,1.0,PASS,PASS,1.600,PASS,18.200,PASS,4.400,PASS
2023-04-17 15:38:36,15.9,P1,TK-045,PASS,A4C138A55EC6,PASS,1.69,1.64,0.09,1.68,PASS,2.83,2.78,0.08,2.80,PASS,2.01,1.95,0.18,1.97,PASS,PASS,19.1,20.0,18.2,-2.53,-2.0,-1.0,PASS,19.4,20.1,18.2,2.747,3.0,0.0,PASS,19.9,21.0,19.0,-2.338,-3.0,0.0,PASS,PASS,0.800,PASS,3.600,PASS,0.800,PASS
1681717134.326496,15.8,P2,TK-045,PASS,A4C138A55EC6,PASS,-1.34,-1.38,0.17,-1.37,PASS,-2.04,-2.08,0.18,-2.07,PASS,-2.89,-2.94,0.21,-2.93,PASS,PASS,16.8,17.9,15.7,2.271,2.0,0.0,PASS,17.2,18.7,15.7,-2.347,3.0,1.0,PASS,17.6,19.0,16.2,-3.32,3.0,0.0,PASS,PASS,4.200,PASS,10.200,PASS,6.000,PASS
1681717176.5728192,4.9,P2,TK-045,FAIL,A4C1384554E6,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,4.200,FAIL,10.200,FAIL,6.000,FAIL
1681717201.6299453,15.5,P2,TK-045,PASS,A4C138B55FC6,PASS,-1.86,-1.86,0.18,-1.86,PASS,-2.54,-2.54,0.22,-2.54,PASS,-3.43,-3.43,0.20,-3.43,PASS,PASS,17.0,18.1,15.7,1.874,2.0,1.0,PASS,17.3,18.4,16.0,-2.222,4.0,2.0,PASS,17.7,19.1,16.6,2.307,3.0,1.0,PASS,PASS,8.000,PASS,26.400,PASS,12.400,PASS
2023-04-17 15:40:19,15.6,P1,TK-045,PASS,A4C138B55FC6,PASS,0.06,0.04,0.10,0.05,PASS,1.27,1.27,0.09,1.27,PASS,0.26,0.26,0.17,0.26,PASS,PASS,13.7,15.0,12.0,-2.353,2.0,0.0,PASS,14.0,15.1,13.3,2.438,-2.0,0.0,PASS,14.4,15.4,12.7,-2.49,3.0,0.0,PASS,PASS,2.800,PASS,5.600,PASS,2.000,PASS
1681717238.9977233,16.6,P2,TK-045,PASS,A4C1384552E6,PASS,-1.59,-1.59,0.16,-1.59,PASS,-2.24,-2.25,0.22,-2.24,PASS,-3.13,-3.14,0.23,-3.13,PASS,PASS,17.1,18.5,16.0,2.38,3.0,1.0,PASS,17.4,18.5,16.0,2.646,2.0,2.0,PASS,17.8,19.5,16.7,2.457,3.0,1.0,PASS,PASS,6.800,PASS,16.400,PASS,8.600,PASS
2023-04-17 15:40:57,15.6,P1,TK-045,PASS,A4C1384552E6,PASS,0.35,0.30,0.10,0.30,PASS,1.49,1.44,0.10,1.45,PASS,0.25,0.23,0.15,0.24,PASS,PASS,18.5,19.7,17.9,-3.006,-2.0,0.0,PASS,18.9,20.3,17.7,-2.365,-3.0,-1.0,PASS,19.3,20.5,18.0,2.106,3.0,1.0,PASS,PASS,1.400,PASS,4.000,PASS,0.600,PASS
1681717275.4513314,15.7,P2,TK-045,PASS,A4C138B550C6,PASS,-1.37,-1.38,0.15,-1.37,PASS,-1.90,-1.91,0.19,-1.90,PASS,-2.79,-2.79,0.19,-2.79,PASS,PASS,13.6,14.7,12.3,2.686,3.0,2.0,PASS,13.9,14.8,12.7,-2.933,3.0,0.0,PASS,14.2,15.7,13.3,2.8,3.0,2.0,PASS,PASS,5.400,PASS,20.400,PASS,6.400,PASS
2023-04-17 15:41:33,15.7,P1,TK-045,PASS,A4C138B550C6,PASS,2.35,2.34,0.08,2.35,PASS,3.56,3.55,0.10,3.55,PASS,2.83,2.82,0.14,2.82,PASS,PASS,16.6,18.2,14.7,3.357,-2.0,-1.0,PASS,16.9,18.3,15.4,-2.396,2.0,0.0,PASS,17.3,18.7,15.7,2.448,-3.0,0.0,PASS,PASS,1.200,PASS,3.800,PASS,1.800,PASS
1681717311.1323698,15.6,P2,TK-045,PASS,A4C138B55EC6,PASS,-1.59,-1.59,0.19,-1.59,PASS,-2.26,-2.30,0.20,-2.27,PASS,-3.12,-3.16,0.20,-3.13,PASS,PASS,22.9,24.3,21.5,2.075,3.0,1.0,PASS,23.3,24.2,22.3,-2.502,2.0,0.0,PASS,23.8,25.6,22.6,2.719,3.0,2.0,PASS,PASS,4.200,PASS,9.000,PASS,7.400,PASS
2023-04-17 15:42:08,15.6,P1,TK-045,PASS,A4C138B55EC6,PASS,1.65,1.59,0.08,1.61,PASS,2.87,2.82,0.08,2.84,PASS,1.97,1.90,0.15,1.91,PASS,PASS,21.8,23.0,20.6,2.429,-2.0,-1.0,PASS,22.3,23.6,20.9,2.56,-2.0,0.0,PASS,22.7,24.1,21.8,3.189,-3.0,-2.0,PASS,PASS,1.600,PASS,3.800,PASS,1.000,PASS
1681717346.5324676,15.7,P2,TK-045,PASS,A4C138B55EC6,PASS,-1.72,-1.73,0.16,-1.73,PASS,-2.31,-2.32,0.17,-2.31,PASS,-3.15,-3.16,0.22,-3.16,PASS,PASS,19.7,20.7,17.5,2.777,2.0,2.0,PASS,20.1,21.4,19.2,-2.243,3.0,0.0,PASS,20.5,21.5,18.8,2.603,3.0,-1.0,PASS,PASS,7.200,PASS,12.800,PASS,9.000,PASS
2023-04-17 15:45:55,15.5,P1,TK-045,PASS,A4C1384555E6,PASS,-0.50,-0.51,0.10,-0.50,PASS,0.69,0.68,0.11,0.68,PASS,-0.66,-0.67,0.16,-0.66,PASS,PASS,23.1,23.8,21.5,2.106,-2.0,-1.0,PASS,23.6,24.8,22.3,2.448,2.0,0.0,PASS,24.0,25.0,22.9,-2.359,-3.0,-1.0,PASS,PASS,3.200,PASS,5.400,PASS,2.200,PASS
2023-04-17 15:46:13,15.6,P2,TK-045,PASS,A4C138B55DC6,PASS,-1.07,-1.07,0.17,-1.07,PASS,-1.73,-1.74,0.20,-1.73,PASS,-2.58,-2.58,0.19,-2.58,PASS,PASS,20.3,21.2,19.4,2.237,3.0,1.0,PASS,20.7,21.8,19.1,-2.692,3.0,0.0,PASS,21.1,22.4,19.6,-2.39,3.0,1.0,PASS,PASS,3.000,PASS,8.800,PASS,9.400,PASS
2023-04-17 15:46:31,16.1,P1,TK-045,PASS,A4C138B55CC6,PASS,2.01,2.01,0.08,2.01,PASS,3.02,3.02,0.09,3.02,PASS,1.72,1.71,0.15,1.72,PASS,PASS,18.7,19.8,17.3,-1.923,-2.0,0.0,PASS,19.1,20.0,17.8,-2.298,-3.0,-1.0,PASS,19.5,20.7,18.8,2.551,2.0,0.0,PASS,PASS,1.400,PASS,1.000,PASS,0.800,PASS
2023-04-17 15:46:49,16.7,P2,TK-045,PASS,A4C138B555C6,PASS,-1.57,-1.58,0.16,-1.57,PASS,-2.21,-2.21,0.22,-2.21,PASS,-3.08,-3.09,0.22,-3.08,PASS,PASS,15.8,17.0,14.8,-2.072,3.0,1.0,PASS,16.1,17.6,14.9,-2.643,2.0,1.0,PASS,16.5,17.6,15.4,2.28,2.0,1.0,PASS,PASS,5.000,PASS,12.000,PASS,7.200,PASS
2023-04-17 15:47:08,15.9,P1,TK-045,PASS,A4C1384557E6,PASS,0.87,0.87,0.09,0.87,PASS,1.81,1.81,0.10,1.81,PASS,0.81,0.80,0.16,0.80,PASS,PASS,20.0,21.6,18.6,2.423,-3.0,0.0,PASS,20.4,21.3,19.1,-3.123,-3.0,0.0,PASS,20.9,22.1,19.8,2.365,-2.0,-1.0,PASS,PASS,1.400,PASS,4.000,PASS,1.000,PASS
2023-04-17 15:47:26,15.5,P2,TK-045,PASS,A4C138B552C6,PASS,-1.09,-1.09,0.21,-1.09,PASS,-1.71,-1.72,0.21,-1.71,PASS,-2.56,-2.57,0.23,-2.57,PASS,PASS,26.3,28.0,24.8,2.576,3.0,2.0,PASS,26.9,28.2,25.3,-2.597,3.0,0.0,PASS,27.4,28.4,25.5,-2.319,3.0,1.0,PASS,PASS,3.400,PASS,13.200,PASS,5.600,PASS
2023-04-17 15:56:01,16.9,P1,TK-045,PASS,A4C138155C66,PASS,-0.88,-0.89,0.10,-0.89,PASS,0.68,0.67,0.10,0.68,PASS,0.09,0.08,0.16,0.08,PASS,PASS,15.0,16.1,13.9,-3.369,-3.0,0.0,PASS,15.3,16.7,14.1,-2.656,-3.0,-1.0,PASS,15.7,16.7,14.2,-2.417,2.0,0.0,PASS,PASS,4.000,PASS,8.400,PASS,1.800,PASS
2023-04-17 15:56:20,15.6,P2,TK-045,FAIL,A4C138555D66,PASS,-1.39,-1.40,0.15,-1.39,PASS,-2.10,-2.10,0.18,-2.10,PASS,-2.90,-2.91,0.21,-2.90,PASS,PASS,17.1,18.2,15.8,2.188,2.0,2.0,PASS,17.4,18.6,16.5,-2.728,3.0,1.0,PASS,17.8,18.8,16.3,-2.048,3.0,1.0,PASS,FAIL,10.400,PASS,96.800,FAIL,95.000,FAIL
2023-04-17 15:57:09,15.5,P2,TK-045,FAIL,A4C138455616,PASS,-1.86,-1.87,0.16,-1.87,PASS,-2.58,-2.59,0.19,-2.58,PASS,-3.37,-3.37,0.23,-3.37,PASS,PASS,8.7,9.9,7.0,-2.414,2.0,1.0,PASS,8.9,10.4,8.1,-3.088,3.0,1.0,PASS,9.2,10.4,8.0,2.744,3.0,2.0,PASS,FAIL,7.800,PASS,94.000,FAIL,100.000,FAIL
2023-04-17 15:58:25,16.0,P1,TK-045,FAIL,A4C138455616,PASS,-0.62,-0.62,0.10,-0.62,PASS,0.92,0.91,0.09,0.92,PASS,0.56,0.55,0.16,0.56,PASS,PASS,8.6,10.4,7.3,2.087,-3.0,0.0,PASS,8.8,9.9,7.8,2.551,-2.0,0.0,PASS,9.0,10.2,8.0,2.783,-3.0,0.0,PASS,FAIL,91.600,FAIL,98.400,FAIL,100.000,FAIL
2023-04-17 15:59:03,16.2,P2,TK-045,PASS,A4C138355204,PASS,-2.23,-2.24,0.16,-2.23,PASS,-2.95,-2.95,0.21,-2.95,PASS,-3.66,-3.67,0.22,-3.67,PASS,PASS,15.1,16.2,14.2,2.344,3.0,2.0,PASS,15.5,16.5,14.1,2.405,3.0,1.0,PASS,15.8,17.0,13.9,-2.725,2.0,1.0,PASS,PASS,8.400,PASS,24.800,PASS,14.200,PASS
2023-04-17 15:59:21,17.1,P1,TK-045,FAIL,A4C138155516,PASS,-1.04,-1.04,0.09,-1.04,PASS,0.68,0.68,0.08,0.68,PASS,0.11,0.10,0.16,0.11,PASS,PASS,18.8,20.3,17.6,-2.28,-2.0,-1.0,PASS,19.2,20.3,18.4,-2.612,3.0,1.0,PASS,19.6,21.1,18.6,-2.35,-3.0,-1.0,PASS,FAIL,65.200,FAIL,87.800,FAIL,93.400,FAIL
2023-04-17 15:59:53,15.6,P1,TK-045,PASS,A4C138155516,PASS,-1.72,-1.73,0.12,-1.73,PASS,-0.23,-0.24,0.10,-0.24,PASS,-1.15,-1.15,0.16,-1.15,PASS,PASS,14.9,16.1,13.5,-2.173,-2.0,0.0,PASS,15.2,16.0,13.9,-2.881,-3.0,-2.0,PASS,15.5,16.4,14.6,-2.307,-3.0,-1.0,PASS,PASS,4.000,PASS,2.000,PASS,2.400,PASS
2023-04-17 16:00:11,16.9,P2,TK-045,FAIL,A4C138E55E85,PASS,-1.53,-1.53,0.18,-1.53,PASS,-2.26,-2.27,0.20,-2.26,PASS,-3.13,-3.14,0.19,-3.14,PASS,PASS,23.6,24.6,22.4,2.451,3.0,0.0,PASS,24.0,25.4,23.2,2.475,2.0,0.0,PASS,24.5,25.7,23.7,2.64,3.0,1.0,PASS,FAIL,97.600,FAIL,100.000,FAIL,99.800,FAIL
2023-04-17 16:00:30,16.2,P1,TK-045,FAIL,A4C1385558B0,PASS,-2.05,-2.05,0.12,-2.05,PASS,-0.43,-0.43,0.10,-0.43,PASS,-1.16,-1.17,0.17,-1.16,PASS,PASS,15.5,17.0,14.8,-1.862,-2.0,-1.0,PASS,15.8,17.1,14.8,-2.222,-2.0,-1.0,PASS,16.2,17.4,15.0,-2.734,-3.0,0.0,PASS,FAIL,91.200,FAIL,99.200,FAIL,98.000,FAIL
2023-04-17 16:00:57,15.8,P2,TK-045,FAIL,A4C138F55620,PASS,-0.57,-0.58,0.20,-0.57,PASS,-1.27,-1.32,0.27,-1.28,PASS,-2.11,-2.18,0.25,-2.13,PASS,PASS,14.2,15.8,13.2,-3.015,3.0,2.0,PASS,14.5,16.0,13.4,-2.979,2.0,1.0,PASS,14.9,16.1,13.6,-2.579,-3.0,0.0,PASS,FAIL,2.400,PASS,8.600,PASS,99.400,FAIL
2023-04-17 16:01:15,17.0,P1,TK-045,FAIL,A4C138555227,PASS,-0.98,-0.99,0.10,-0.98,PASS,0.41,0.36,0.09,0.41,PASS,-0.59,-0.60,0.16,-0.59,PASS,PASS,15.4,16.6,14.1,-2.545,-2.0,-1.0,PASS,15.7,16.6,14.6,-2.348,-3.0,-1.0,PASS,16.1,17.6,15.0,-2.338,3.0,0.0,PASS,FAIL,97.800,FAIL,99.800,FAIL,100.000,FAIL
2023-04-17 16:01:34,11.3,P2,TK-045,FAIL,A4C1389554D5,FAIL,-20.05,-20.08,0.78,-20.06,FAIL,-21.34,-21.36,1.20,-21.35,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,97.800,FAIL,99.800,FAIL,100.000,FAIL
2023-04-17 16:01:48,12.7,P1,TK-045,FAIL,A4C138C55976,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,97.800,FAIL,99.800,FAIL,100.000,FAIL
2023-04-17 16:02:06,15.1,P2,TK-045,PASS,A4C138355504,PASS,-2.03,-2.04,0.20,-2.03,PASS,-2.72,-2.72,0.21,-2.72,PASS,-3.45,-3.45,0.20,-3.45,PASS,PASS,17.3,18.3,16.3,-2.795,3.0,1.0,PASS,17.7,18.8,16.8,-2.097,2.0,0.0,PASS,18.1,19.9,16.4,2.64,3.0,1.0,PASS,PASS,5.000,PASS,12.800,PASS,9.800,PASS
2023-04-17 16:03:06,16.9,P1,TK-045,FAIL,A4C138C55976,PASS,-1.48,-1.49,0.10,-1.48,PASS,0.04,0.03,0.10,0.04,PASS,-0.91,-0.91,0.16,-0.91,PASS,PASS,13.7,14.7,12.7,2.475,-3.0,0.0,PASS,14.0,15.6,13.1,2.063,-3.0,-1.0,PASS,14.4,15.6,13.0,-2.591,-3.0,0.0,PASS,FAIL,87.600,FAIL,35.600,FAIL,73.200,FAIL
2023-04-17 16:03:47,14.9,P2,TK-045,FAIL,A4C138555BB0,PASS,-0.70,-0.71,0.16,-0.70,PASS,-1.48,-1.48,0.20,-1.48,PASS,-2.23,-2.24,0.20,-2.23,PASS,PASS,13.5,14.2,12.9,-2.545,2.0,1.0,PASS,13.8,15.3,12.9,-1.974,3.0,1.0,PASS,14.2,15.3,12.7,-2.054,3.0,2.0,PASS,FAIL,97.600,FAIL,99.800,FAIL,100.000,FAIL
2023-04-17 16:04:05,16.9,P1,TK-045,PASS,A4C138355504,PASS,-0.34,-0.34,0.10,-0.34,PASS,1.21,1.21,0.09,1.21,PASS,0.31,0.30,0.15,0.30,PASS,PASS,17.0,17.8,15.7,2.13,-2.0,-1.0,PASS,17.4,18.5,15.9,3.033,-3.0,-2.0,PASS,17.7,19.9,16.5,2.747,2.0,0.0,PASS,PASS,2.400,PASS,3.600,PASS,1.000,PASS
2023-04-17 16:07:01,14.8,P1,TK-045,FAIL,A4C138555917,PASS,0.34,0.33,0.08,0.34,PASS,1.80,1.75,0.09,1.80,PASS,0.94,0.93,0.15,0.93,PASS,PASS,20.0,21.2,19.0,-2.489,-3.0,-2.0,PASS,20.4,21.8,19.6,2.261,3.0,-1.0,PASS,20.9,21.9,19.8,2.628,2.0,0.0,PASS,FAIL,97.200,FAIL,99.800,FAIL,100.000,FAIL
2023-04-17 16:07:18,15.7,P2,TK-045,FAIL,A4C138E55BC7,PASS,-2.03,-2.08,0.18,-2.04,PASS,-2.75,-2.80,0.22,-2.76,PASS,-3.54,-3.59,0.22,-3.55,PASS,PASS,17.6,18.9,16.2,-2.295,3.0,0.0,PASS,18.0,19.3,17.1,-2.856,3.0,0.0,PASS,18.4,19.2,17.1,2.869,3.0,0.0,PASS,FAIL,93.000,FAIL,100.000,FAIL,99.800,FAIL
2023-04-17 16:07:35,15.7,P1,TK-045,FAIL,A4C138255490,PASS,-1.08,-1.09,0.11,-1.08,PASS,0.16,0.15,0.12,0.16,PASS,-1.12,-1.12,0.17,-1.12,PASS,PASS,20.0,21.4,18.6,-3.183,-3.0,0.0,PASS,20.4,21.6,19.5,-2.78,2.0,0.0,PASS,20.8,21.8,19.7,2.78,-2.0,-2.0,PASS,FAIL,13.800,PASS,60.800,FAIL,8.000,PASS
2023-04-17 16:07:53,9.3,P2,TK-045,FAIL,A4C138055CD1,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,13.800,FAIL,60.800,FAIL,8.000,FAIL
2023-04-17 16:08:10,15.4,P1,TK-045,FAIL,A4C138855E55,PASS,-0.57,-0.57,0.10,-0.57,PASS,0.70,0.69,0.09,0.69,PASS,-0.52,-0.52,0.16,-0.52,PASS,PASS,23.7,25.3,22.6,2.255,3.0,0.0,PASS,24.2,25.5,22.9,-2.889,-3.0,-1.0,PASS,24.7,25.4,23.8,2.859,-3.0,-1.0,PASS,FAIL,97.000,FAIL,100.000,FAIL,82.800,FAIL
2023-04-17 16:08:28,15.6,P2,TK-045,FAIL,A4C138355B76,PASS,-1.10,-1.10,0.21,-1.10,PASS,-1.80,-1.80,0.24,-1.80,PASS,-2.72,-2.73,0.27,-2.72,PASS,PASS,7.6,8.4,6.4,-2.417,3.0,1.0,PASS,7.8,9.1,6.1,-2.74,3.0,0.0,PASS,8.0,9.5,6.8,2.451,4.0,1.0,PASS,FAIL,97.600,FAIL,100.000,FAIL,100.000,FAIL
2023-04-17 16:08:46,15.8,P1,TK-045,FAIL,A4C138B55F70,PASS,-0.51,-0.52,0.10,-0.52,PASS,0.43,0.43,0.09,0.43,PASS,-0.94,-0.95,0.17,-0.95,PASS,PASS,19.3,20.3,17.8,-2.126,-3.0,0.0,PASS,19.6,20.7,18.7,2.31,-2.0,0.0,PASS,20.1,20.9,19.2,-2.048,-2.0,1.0,PASS,FAIL,2.400,PASS,46.000,FAIL,100.000,FAIL
2023-04-17 16:09:06,15.5,P2,TK-045,FAIL,A4C138355EB7,PASS,-0.31,-0.31,0.20,-0.31,PASS,-1.09,-1.10,0.23,-1.09,PASS,-1.90,-1.90,0.26,-1.90,PASS,PASS,11.9,13.0,10.9,-2.603,2.0,2.0,PASS,12.1,14.0,11.0,-2.548,3.0,0.0,PASS,12.4,13.7,10.1,2.911,3.0,0.0,PASS,FAIL,1.400,PASS,40.000,FAIL,3.400,PASS
