开始测试时间,测试耗时,测试位置,项目名称,测试结果,蓝牙地址,输出功率-测试结果,输出功率-低频-最大(dBm),输出功率-低频-最小(dBm),输出功率-低频-峰值(dBm),输出功率-低频-平均(dBm),输出功率-低频-结果,输出功率-中频-最大(dBm),输出功率-中频-最小(dBm),输出功率-中频-峰值(dBm),输出功率-中频-平均(dBm),输出功率-中频-结果,输出功率-高频-最大(dBm),输出功率-高频-最小(dBm),输出功率-高频-峰值(dBm),输出功率-高频-平均(dBm),输出功率-高频-结果,频偏漂移-测试结果,平均频偏-低频(kHz),最大+ve频偏-低频(kHz),最大-ve频偏-低频(kHz),漂移速率-低频(kHz),最大漂移-低频(kHz),平均漂移-低频(kHz),频偏漂移-低频-结果,平均频偏-中频(kHz),最大+ve频偏-中频(kHz),最大-ve频偏-中频(kHz),漂移速率-中频(kHz),最大漂移-中频(kHz),平均漂移-中频(kHz),频偏漂移-中频-结果,平均频偏-高频(kHz),最大+ve频偏-高频(kHz),最大-ve频偏-高频(kHz),漂移速率-高频(kHz),最大漂移-高频(kHz),平均漂移-高频(kHz),频偏漂移-高频-结果,单时隙灵敏度-测试结果,误码率-低频(%),误帧率-低频-结果,误码率-中频(%),误帧率-中频-结果,误码率-高频(%),误帧率-高频-结果
2023-04-19 09:12:15,12.6,P1,TK-045,FAIL,5561651616,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,15.600,FAIL,6.200,FAIL,4.600,FAIL
2023-04-19 09:13:15,16.0,P1,TK-045,PASS,156165156,PASS,-0.67,-0.67,0.10,-0.67,PASS,0.86,0.85,0.09,0.86,PASS,0.36,0.35,0.15,0.36,PASS,PASS,19.0,20.4,18.1,2.332,-2.0,0.0,PASS,19.4,21.0,18.1,2.856,-2.0,0.0,PASS,19.8,20.8,18.4,2.689,2.0,0.0,PASS,PASS,2.400,PASS,18.600,PASS,0.200,PASS
2023-04-19 09:13:51,16.6,P2,TK-045,PASS,15615615151,PASS,0.61,0.60,0.24,0.61,PASS,-0.18,-0.19,0.20,-0.19,PASS,-1.20,-1.20,0.19,-1.20,PASS,PASS,19.3,21.1,18.4,-2.594,2.0,0.0,PASS,19.7,20.6,18.2,-2.512,3.0,2.0,PASS,20.1,21.3,18.4,2.365,3.0,0.0,PASS,PASS,4.200,PASS,22.200,PASS,2.600,PASS
2023-04-19 09:25:17,15.8,P1,TK-045,PASS,1651561566,PASS,-1.87,-1.88,0.09,-1.88,PASS,-0.16,-0.17,0.10,-0.16,PASS,-0.66,-0.67,0.16,-0.67,PASS,PASS,17.8,19.0,16.3,-2.671,-3.0,-1.0,PASS,18.2,19.2,17.2,-2.185,-3.0,0.0,PASS,18.5,19.4,17.2,-2.444,-3.0,-2.0,PASS,PASS,6.400,PASS,5.600,PASS,1.000,PASS
2023-04-19 09:25:49,14.9,P2,TK-045,PASS,11111111,PASS,0.66,0.65,0.13,0.66,PASS,-0.11,-0.12,0.18,-0.12,PASS,-1.14,-1.14,0.16,-1.14,PASS,PASS,19.0,20.5,18.1,1.932,-2.0,-2.0,PASS,19.4,20.2,18.5,2.325,3.0,0.0,PASS,19.8,20.7,18.7,-2.304,2.0,0.0,PASS,PASS,1.800,PASS,7.200,PASS,2.800,PASS
2023-04-19 09:26:21,15.5,P1,TK-045,PASS,222222,PASS,-1.57,-1.58,0.09,-1.57,PASS,0.12,0.11,0.09,0.12,PASS,-0.43,-0.44,0.16,-0.44,PASS,PASS,18.9,20.2,17.9,2.567,-4.0,-1.0,PASS,19.3,21.0,18.1,3.174,-3.0,0.0,PASS,19.7,20.8,18.3,-2.768,-2.0,0.0,PASS,PASS,6.800,PASS,5.400,PASS,1.400,PASS
2023-04-19 09:33:28,16.1,P1,TK-045,PASS,51651659,PASS,-1.47,-1.47,0.09,-1.47,PASS,0.08,0.08,0.10,0.08,PASS,-0.48,-0.49,0.16,-0.48,PASS,PASS,18.9,20.0,17.6,-2.405,-2.0,-1.0,PASS,19.3,20.4,18.5,-2.478,-2.0,0.0,PASS,19.7,21.5,18.4,2.469,2.0,0.0,PASS,PASS,4.400,PASS,23.400,PASS,0.200,PASS
2023-04-19 09:35:00,12.7,P2,TK-045,FAIL,1515615611,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,4.400,FAIL,23.400,FAIL,0.200,FAIL
2023-04-19 09:35:27,12.6,P2,TK-045,FAIL,1561651651,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,4.400,FAIL,23.400,FAIL,0.200,FAIL
2023-04-19 09:36:09,12.6,P2,TK-045,FAIL,3453453453,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,0.00,0.00,0.00,0.00,FAIL,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,0.0,0.0,0.0,0.0,0.0,0.0,FAIL,FAIL,4.400,FAIL,23.400,FAIL,0.200,FAIL
