
09:00:27,0:00:13,P2,TK-045,FAIL,MAC: A4C138F55A31,PASS,1.83,1.82,0.15,1.82,PASS,1.73,1.73,0.14,1.73,PASS,2.88,2.87,0.13,2.87,PASS,PASS,24.9,25.9,24,2.55,2,0,PASS,25.4,26.2,24.1,-2.93,-2,-1,PASS,25.9,27.1,25,-2.78,-3,-1,PASS,FAIL,0.000,PASS,53.400,FAIL,99.600,FAIL,
09:16:19,0:00:09,P2,TK-045,FAIL,MAC: A4C138255D22,PASS,3.27,3.27,0.14,3.27,PASS,2.44,2.44,0.15,2.44,PASS,2.90,2.90,0.14,2.90,PASS,PASS,24.7,26.1,23.3,-2.67,-3,-2,PASS,25.2,26.4,24.2,-2.42,-2,-1,PASS,25.7,27.2,24.7,2.35,-2,0,PASS,FAIL,0.200,PASS,80.800,FAIL,96.400,FAIL,
09:24:00,0:00:09,P2,TK-045,FAIL,MAC: A4C138755951,FAIL,-12.62,-12.63,0.25,-12.63,FAIL,-13.77,-13.90,0.30,-13.78,FAIL,-13.03,-13.04,0.28,-13.04,FAIL,PASS,19.6,20.6,18.4,2.84,-3,-2,PASS,20,21.3,18.2,2.53,-3,-2,PASS,20.5,22.1,18.9,-2.63,-3,-2,PASS,FAIL,97.600,FAIL,100.000,FAIL,100.000,FAIL,
14:31:26,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55D47,FAIL,4.88,4.88,0.12,4.88,PASS,5.14,5.14,0.14,5.14,FAIL,4.76,4.75,0.13,4.75,PASS,PASS,25.3,26.6,23.9,-2.62,2,0,PASS,25.8,27.1,24.6,-2.02,-2,0,PASS,26.3,27.3,25.3,2.64,-3,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
14:40:35,0:00:09,P2,TK-045,FAIL,MAC: A4C138055E47,FAIL,5.05,5.05,0.12,5.05,FAIL,5.24,5.22,0.13,5.23,FAIL,4.94,4.93,0.12,4.94,PASS,PASS,22.5,23.2,21.4,1.95,-2,-2,PASS,22.9,23.9,21.7,-2.41,3,0,PASS,23.4,24.6,22.1,2.34,-2,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
14:44:49,0:00:09,P2,TK-045,FAIL,MAC: A4C138B55E57,FAIL,4.83,4.83,0.12,4.83,PASS,5.14,5.13,0.14,5.13,FAIL,4.88,4.88,0.13,4.88,PASS,PASS,26.1,27.4,24.9,1.91,2,0,PASS,26.6,27.9,25.5,2.48,2,-1,PASS,27.1,28.3,25.9,2.41,-3,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:30:19,0:00:09,P2,TK-045,FAIL,MAC: A4C138855157,FAIL,4.51,4.50,0.12,4.50,PASS,5.19,5.18,0.13,5.18,FAIL,5.29,5.29,0.12,5.29,FAIL,PASS,24.1,24.9,22.7,2.16,-2,0,PASS,24.6,25.6,23.5,1.96,3,0,PASS,25,26.5,24,2.28,-2,0,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
15:31:30,0:00:10,P2,TK-045,FAIL,MAC: A4C138955520,FAIL,4.47,4.47,0.13,4.47,PASS,5.24,5.24,0.13,5.24,FAIL,5.27,5.27,0.13,5.27,FAIL,PASS,28.8,29.6,27.7,-2.33,-2,-2,PASS,29.3,30.3,27.8,2.07,-3,0,PASS,29.9,31,29,-2.5,-4,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:33:06,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55917,FAIL,4.37,4.37,0.12,4.37,PASS,5.02,5.02,0.13,5.02,FAIL,4.96,4.96,0.13,4.96,PASS,PASS,21.3,22.4,19.8,-2.36,-2,-2,PASS,21.7,22.8,20.4,-2.07,2,0,PASS,22.2,23.7,20.8,-2.36,-3,-1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
15:34:16,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55917,FAIL,4.27,4.26,0.13,4.26,PASS,5.03,5.03,0.13,5.03,FAIL,5.10,5.09,0.13,5.10,FAIL,PASS,21.3,22.3,19.3,-2.34,-3,0,PASS,21.7,23,20.6,1.99,-2,0,PASS,22.1,23.4,21,2.82,3,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:35:11,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55F17,FAIL,4.93,4.93,0.13,4.93,PASS,5.63,5.62,0.12,5.63,FAIL,5.70,5.70,0.13,5.70,FAIL,PASS,26.7,28.5,25.4,-2.29,2,-1,PASS,27.2,28.4,26.1,-2.46,3,0,PASS,27.8,28.8,26.5,-2.48,-2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:35:55,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55817,FAIL,4.81,4.81,0.13,4.81,PASS,5.30,5.30,0.13,5.30,FAIL,5.21,5.21,0.13,5.21,FAIL,PASS,22.1,23.2,21.2,-2.04,3,0,PASS,22.5,23.7,21,3.05,2,0,PASS,23,24.1,21.5,-2.41,2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:36:24,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55F17,FAIL,5.02,5.02,0.12,5.02,FAIL,5.49,5.48,0.13,5.49,FAIL,5.44,5.43,0.13,5.44,FAIL,PASS,26.4,27.5,25.5,-2.19,2,0,PASS,26.9,28,25.7,-3.41,-3,0,PASS,27.5,28.6,26.5,-1.92,-3,-1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
15:42:11,0:00:09,P2,TK-045,FAIL,MAC: A4C138855C57,FAIL,4.32,4.31,0.12,4.31,PASS,5.02,5.02,0.12,5.02,FAIL,4.98,4.98,0.13,4.98,PASS,PASS,27.4,28.4,26.2,2.34,-2,-1,PASS,27.9,29,26.8,-2.2,2,0,PASS,28.5,29.9,27.4,-2.42,2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:50:06,0:00:10,P2,TK-045,FAIL,MAC: A4C138955717,FAIL,4.46,4.46,0.13,4.46,PASS,5.24,5.23,0.13,5.23,FAIL,5.15,5.15,0.14,5.15,FAIL,PASS,15.3,16.6,14.3,-2.18,-2,0,PASS,15.6,16.5,14.5,-2.47,2,1,PASS,16,17.8,14.6,-2.45,-3,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:51:19,0:00:09,P2,TK-045,FAIL,MAC: A4C138955717,FAIL,4.52,4.52,0.13,4.52,PASS,5.33,5.32,0.13,5.33,FAIL,5.29,5.29,0.13,5.29,FAIL,PASS,15.4,16.9,14.5,-2.33,-3,0,PASS,15.8,17.4,14.6,-2.29,-3,-1,PASS,16.1,17.7,15.4,-2.16,-2,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:51:46,0:00:09,P2,TK-045,FAIL,MAC: A4C138955617,FAIL,4.65,4.61,0.12,4.64,PASS,5.41,5.37,0.13,5.38,FAIL,5.35,5.31,0.13,5.32,FAIL,PASS,19.1,20.2,17.8,3.16,-2,-1,PASS,19.5,20.9,18.4,-2.09,-2,-2,PASS,19.9,21.2,18.6,-2.56,3,0,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
15:52:27,0:00:09,P2,TK-045,FAIL,MAC: A4C138955E17,FAIL,4.74,4.74,0.13,4.74,PASS,5.58,5.58,0.13,5.58,FAIL,5.43,5.43,0.13,5.43,FAIL,PASS,24.6,25.9,23.1,-2.86,3,-1,PASS,25.1,26.4,23.9,-2.5,-4,0,PASS,25.6,27.1,24.6,-2.75,-2,1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
15:53:19,0:00:09,P2,TK-045,FAIL,MAC: A4C138955417,FAIL,4.58,4.58,0.12,4.58,PASS,5.48,5.48,0.13,5.48,FAIL,5.83,5.83,0.12,5.83,FAIL,PASS,26.3,27.3,25.3,-2.07,-2,0,PASS,26.8,27.8,25.7,-2.84,2,0,PASS,27.4,28.6,26.4,-2.3,-2,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
15:54:53,0:00:09,P2,TK-045,FAIL,MAC: A4C138855B17,FAIL,3.58,3.58,0.13,3.58,PASS,4.62,4.62,0.12,4.62,PASS,5.01,5.00,0.13,5.01,FAIL,PASS,23.7,24.7,22.4,-2.2,-2,-1,PASS,24.1,25.5,22.7,2.6,-3,-1,PASS,24.6,26.3,23.4,-2.14,-2,-1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
15:55:31,0:00:10,P2,TK-045,FAIL,MAC: A4C138855A17,FAIL,3.88,3.84,0.12,3.86,PASS,4.55,4.51,0.12,4.52,PASS,5.08,5.04,0.13,5.04,FAIL,PASS,24,25.7,22.8,2.4,-3,-1,PASS,24.4,25.3,23.4,2.36,-2,0,PASS,24.9,26.4,23.7,-3.2,-3,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:14:53,0:00:09,P2,TK-045,FAIL,MAC: A4C138C55E67,FAIL,4.88,4.88,0.12,4.88,PASS,5.00,5.00,0.13,5.00,PASS,5.09,5.09,0.13,5.09,FAIL,PASS,23.9,25.4,23,-2.62,-3,-1,PASS,24.4,25.5,23.5,2.12,-3,0,PASS,24.9,26.2,24,-2.52,-3,0,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
16:24:56,0:00:09,P2,TK-045,FAIL,MAC: A4C138E55B67,FAIL,5.02,5.01,0.12,5.02,FAIL,5.27,5.27,0.13,5.27,FAIL,5.02,5.02,0.13,5.02,FAIL,PASS,26.3,27.5,24.8,2.44,-2,0,PASS,26.8,28.1,25.4,2.65,-3,-2,PASS,27.4,28.5,26.5,-2.14,-3,-2,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:27:18,0:00:09,P2,TK-045,FAIL,MAC: A4C138E55647,FAIL,5.21,5.17,0.12,5.18,FAIL,4.60,4.55,0.14,4.57,PASS,4.65,4.60,0.12,4.62,PASS,PASS,26.8,27.7,26.1,-1.96,-2,0,PASS,27.3,28.7,26,-2.91,2,0,PASS,27.8,29.2,26.7,-2.4,-2,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:28:44,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55167,FAIL,5.40,5.39,0.12,5.40,FAIL,4.80,4.80,0.14,4.80,PASS,4.74,4.73,0.12,4.74,PASS,PASS,27.7,29.5,26.3,2.53,-3,0,PASS,28.2,29.5,27,-2.34,-3,-2,PASS,28.8,29.7,27.3,2.47,3,0,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
16:30:40,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55067,FAIL,5.14,5.14,0.11,5.14,FAIL,5.12,5.11,0.13,5.11,FAIL,4.97,4.97,0.13,4.97,PASS,PASS,24.1,24.9,22.9,2.65,-3,0,PASS,24.5,25.5,23.3,2.07,3,-1,PASS,25,26.1,24,2.44,-2,0,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
16:31:43,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55467,FAIL,5.21,5.21,0.11,5.21,FAIL,4.91,4.91,0.14,4.91,PASS,4.59,4.58,0.13,4.58,PASS,PASS,30.3,31.4,29.5,2.35,-3,0,PASS,30.9,32.1,30,2.55,-2,0,PASS,31.5,32.3,30.3,2.58,3,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:32:46,0:00:09,P2,TK-045,FAIL,MAC: A4C138E55867,FAIL,5.47,5.46,0.12,5.47,FAIL,5.02,5.02,0.14,5.02,FAIL,4.87,4.87,0.13,4.87,PASS,PASS,23.5,24.6,21.2,-2.6,3,-1,PASS,24,25.7,22.7,-2.55,-3,-1,PASS,24.5,25.5,23.2,-1.91,-2,-2,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:40:31,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55517,FAIL,4.33,4.32,0.13,4.32,PASS,4.65,4.65,0.12,4.65,PASS,5.26,5.26,0.12,5.26,FAIL,PASS,26.3,27.7,25.4,2.18,-2,0,PASS,26.8,28.9,26,-2.31,-3,0,PASS,27.4,29.3,26.2,-2.84,-3,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:43:43,0:00:09,P2,TK-045,FAIL,MAC: A4C138E55817,FAIL,4.21,4.21,0.13,4.21,PASS,4.66,4.66,0.12,4.66,PASS,5.22,5.22,0.12,5.22,FAIL,PASS,24.1,25.3,22.8,-2.23,-2,0,PASS,24.5,25.6,23.2,2.37,-3,0,PASS,25,26.3,23.9,-2.29,2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:44:39,0:00:09,P2,TK-045,FAIL,MAC: A4C138055F07,FAIL,4.14,4.13,0.13,4.14,PASS,4.75,4.75,0.13,4.75,PASS,5.45,5.45,0.12,5.45,FAIL,PASS,21.7,23,20.4,-2.34,-3,-1,PASS,22.1,23.5,21.2,-2.27,-2,-1,PASS,22.5,23.3,21.3,-2.45,-2,-1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
16:45:09,0:00:09,P2,TK-045,FAIL,MAC: A4C138055E07,FAIL,4.56,4.55,0.13,4.56,PASS,5.02,5.02,0.12,5.02,FAIL,5.48,5.47,0.13,5.47,FAIL,PASS,21.8,23,20.5,-2.12,-2,-2,PASS,22.3,23.1,21.3,-2.33,-3,-1,PASS,22.7,23.8,21.6,2.23,-2,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:45:53,0:00:09,P2,TK-045,FAIL,MAC: A4C138F55017,FAIL,3.77,3.76,0.12,3.76,PASS,4.44,4.43,0.13,4.43,PASS,5.09,5.09,0.12,5.09,FAIL,PASS,15.9,16.9,14.7,2.65,-2,0,PASS,16.2,17.8,15.3,-2.5,2,0,PASS,16.6,17.4,15.2,2.36,3,0,PASS,PASS,0.200,PASS,0.800,PASS,0.000,PASS,
16:47:00,0:00:09,P2,TK-045,FAIL,MAC: A4C138155707,FAIL,7.36,7.36,0.16,7.36,FAIL,8.48,8.48,0.17,8.48,FAIL,6.10,6.10,0.19,6.10,FAIL,PASS,23.5,25.4,22.3,2.07,-2,0,PASS,24,24.9,22.9,2.44,-3,-2,PASS,24.5,25.6,23.6,2.2,-2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:47:58,0:00:10,P2,TK-045,FAIL,MAC: A4C138055307,FAIL,5.88,5.87,0.10,5.88,FAIL,7.28,7.28,0.19,7.28,FAIL,5.34,5.33,0.13,5.33,FAIL,PASS,20.6,21.5,19.1,-2.6,-2,-1,PASS,20.9,22.7,19.6,-2.38,2,-1,PASS,21.4,22.8,20.3,-2.19,-3,-1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
16:48:36,0:00:09,P2,TK-045,FAIL,MAC: A4C138055A07,FAIL,5.62,5.61,0.10,5.62,FAIL,7.01,7.01,0.19,7.01,FAIL,5.05,5.05,0.13,5.05,FAIL,PASS,24.5,25.9,23.4,2.26,-2,0,PASS,25,25.9,24.1,-2.27,-3,0,PASS,25.5,26.3,24.3,2.96,-3,-1,PASS,PASS,0.200,PASS,0.000,PASS,0.000,PASS,
16:49:26,0:00:09,P2,TK-045,FAIL,MAC: A4C138055C07,FAIL,6.55,6.55,0.15,6.55,FAIL,7.63,7.62,0.17,7.63,FAIL,5.60,5.59,0.17,5.60,FAIL,PASS,21.4,22.7,20.4,-2.56,-4,-2,PASS,21.8,22.9,20.6,2.3,-2,0,PASS,22.3,23.6,21.7,2.53,-3,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:51:24,0:00:09,P2,TK-045,FAIL,MAC: A4C138055207,FAIL,3.89,3.89,0.11,3.89,PASS,5.15,5.14,0.14,5.14,FAIL,4.08,4.08,0.12,4.08,PASS,PASS,20.1,21,18.8,2.19,-2,0,PASS,20.5,21.5,18.8,2.77,-2,-1,PASS,20.9,22.1,19.9,-2.49,-2,0,PASS,PASS,0.000,PASS,0.000,PASS,2.800,PASS,
16:52:13,0:00:09,P2,TK-045,FAIL,MAC: A4C138055D07,FAIL,4.05,4.05,0.11,4.05,PASS,5.52,5.51,0.14,5.51,FAIL,4.43,4.43,0.13,4.43,PASS,PASS,27.8,29.2,26.8,2.11,-2,-1,PASS,28.3,30.3,27.2,2.75,-2,-1,PASS,28.9,30.1,27.7,-2.33,-3,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:53:21,0:00:09,P2,TK-045,FAIL,MAC: A4C138055D07,FAIL,3.69,3.68,0.11,3.69,PASS,5.21,5.21,0.14,5.21,FAIL,4.30,4.30,0.12,4.30,PASS,PASS,27.8,28.9,26.9,-2.55,-2,0,PASS,28.3,29.5,27.7,2.98,-3,0,PASS,28.9,30.5,27.8,-2.42,-2,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:55:12,0:00:09,P2,TK-045,FAIL,MAC: A4C1381557D7,FAIL,3.77,3.76,0.10,3.77,PASS,5.18,5.17,0.14,5.18,FAIL,4.24,4.19,0.13,4.23,PASS,PASS,24.3,25.8,23.2,-2.34,2,0,PASS,24.8,26.2,23.4,-2.33,-3,-1,PASS,25.3,26.5,24.6,2.64,3,0,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
16:55:56,0:00:09,P2,TK-045,FAIL,MAC: A4C138055DD7,FAIL,3.92,3.91,0.10,3.92,PASS,5.88,5.87,0.14,5.88,FAIL,4.95,4.95,0.13,4.95,PASS,PASS,20.1,21.1,19.3,2.84,-2,0,PASS,20.5,21.5,19.8,2.92,-2,0,PASS,20.9,22,20,-2.71,-3,-1,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
17:47:04,0:00:09,P2,TK-045,FAIL,MAC: A4C138055DD7,FAIL,3.69,3.68,0.10,3.69,PASS,5.98,5.97,0.14,5.98,FAIL,4.90,4.89,0.13,4.89,PASS,PASS,20.2,21.3,19.2,-2.25,2,0,PASS,20.6,21.7,19.6,-2.32,-3,-1,PASS,21,22.4,20.1,-2.49,-2,-2,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
17:47:38,0:00:09,P2,TK-045,FAIL,MAC: A4C138A55147,FAIL,3.68,3.68,0.11,3.68,PASS,5.74,5.74,0.14,5.74,FAIL,4.88,4.88,0.13,4.88,PASS,PASS,22.3,23.3,21.4,2.02,-2,-1,PASS,22.7,24.2,21.7,2.05,3,0,PASS,23.2,25.2,22,-2.64,-3,-2,PASS,PASS,0.000,PASS,0.000,PASS,0.000,PASS,
